,corporate_brand,material_type,development_lifecycle_status,enterprise_category,enterprise_sub_category,dosage_form_parent,corp_brand_id,network_or_business_unit,profit_center,brand_name,material_description,material_group,old_material_number,base_unit_of_measure,unit_of_weight,plant_specific_material_status,mrp_type,procurement_type,safety_stock,minimum_lot_size,maximum_lot_size,fixed_lot_size,total_replenishment_lead_time,total_shelf_life,batch_management,abc_indicator,source,concost_source,Plant Type,nodetype,unit_of_measure,material,plant,date,quantity_curr,total_cost_curr,cost_per_unit_curr,snapshot_type,snapshot_date,sku_status,prev_snapshot_date,snapshot_date_prev,quantity_prev,cost_per_unit_prev,total_cost_prev,is_new_in_current_snapshot,is_dropped_in_current_snapshot,delta_quantity,delta_cost_per_unit,quantity_impact,cost_impact,interaction_impact,total_fip_change,delta_quantity_pct,delta_cost_per_unit_pct,quantity_impact_pct_of_total,cost_impact_pct_of_total,interaction_pct,abs_qty_impact,abs_cost_impact,dominance_score,is_qty_present_greater0,history_weeks_count,hist_count,has_sufficient_6periods,presence_stability_score,history_confidence,inactive_last_n,history_weeks_count_greater0,sku_presence_class,unit_of_measure_prev,uom_change_flag,dup_count,duplicate_sku_plant_flag,dominance_score_var_4,dominance_instability_flag,rca_mode,relative_fip_impact,quantity_change_sign,quantity_persistence_score,quantity_rolling_median_12w,is_structural_extreme_qty,clean_delta_quantity,delta_qty_rolling_mad_12w,quantity_z_scr,qty_z_hist_count,has_quantity_zscore,is_statistical_outlier_qty,qty_abs_pct_threshold,has_valid_pct_scale,is_pct_outlier_qty,is_quantity_outlier,rolling_avg_delta_qty_12w,trend_strength,has_valid_cp_strength,delta_qty_rolling_median_abs_12w,fallback_change_strength,use_fallback_cp,rolling_avg_delta_qty_6w,trend_confirmed,change_point_detected,post_cp_level,within_new_regime_band,regime_stability_score,is_regime_stable,effective_change_point,is_noise_base,is_signal_base,is_explainable,is_noise_governed,is_signal_governed,noise_reason,is_price_outlier,price_event_type,is_top10_contributor
1662197,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,friday,2025-10-10,EXISTING,2025-10-03,2025-10-03,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,14,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2646.5,False,0.0,0.0,,11.0,False,False,1284.1,True,False,False,-899.0909090909091,,False,0.0,,False,-428.3333333333333,True,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662198,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,bd13,2025-10-17,EXISTING,2025-09-18,2025-09-18,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,15,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2004.0,False,0.0,0.0,,11.0,False,False,1284.1,True,False,False,-899.0909090909091,,False,0.0,,False,-214.5,True,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662199,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,friday,2025-10-24,EXISTING,2025-10-10,2025-10-10,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,16,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,11.0,False,False,1284.1,True,False,False,-899.4545454545455,,False,0.0,,False,-214.16666666666666,True,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662200,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,friday,2025-10-31,EXISTING,2025-10-24,2025-10-24,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,17,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,11.0,False,False,1284.1,True,False,False,-899.4545454545455,,False,0.0,,False,0.0,False,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662201,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,friday,2025-11-07,EXISTING,2025-10-31,2025-10-31,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,18,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,11.0,False,False,1284.1,True,False,False,-233.63636363636363,,False,0.0,,False,0.0,False,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662202,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,friday,2025-11-14,EXISTING,2025-11-07,2025-11-07,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,19,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,-214.16666666666666,,False,0.0,,False,0.0,False,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662203,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,bd13,2025-11-19,EXISTING,2025-10-17,2025-10-17,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,20,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,-214.16666666666666,,False,0.0,,False,0.0,False,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662204,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,friday,2025-11-21,EXISTING,2025-11-14,2025-11-14,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,21,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,-107.25,,False,0.0,,False,0.0,False,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662205,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,friday,2025-11-28,EXISTING,2025-11-21,2025-11-21,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,22,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,-107.08333333333333,,False,0.0,,False,0.0,False,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662206,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,friday,2025-12-05,EXISTING,2025-11-28,2025-11-28,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,23,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,0.0,,False,0.0,,False,0.0,True,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662207,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,friday,2025-12-12,EXISTING,2025-12-05,2025-12-05,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,24,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,0.0,,False,0.0,,False,0.0,True,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662208,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,bd13,2025-12-17,EXISTING,2025-11-19,2025-11-19,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,25,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,0.0,,False,0.0,,False,0.0,True,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662209,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,friday,2025-12-19,EXISTING,2025-12-12,2025-12-12,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,26,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,0.0,,False,0.0,,False,0.0,True,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662210,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2894.61542,1.44514,friday,2025-12-26,EXISTING,2025-12-19,2025-12-19,2003.0,1.44514,2894.61542,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,27,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.0,False,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,0.0,,False,0.0,,False,0.0,True,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662211,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2991.92116,1.49372,friday,2026-01-02,EXISTING,2025-12-26,2025-12-26,2003.0,1.44514,2894.61542,False,False,0.0,0.048579999999999846,0.0,97.30573999999969,0.0,97.30573999999969,0.0,0.03361612023748553,0.0,1.0,0.0,0.0,97.30573999999969,-1.0,1,12.0,28,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.25000000000000006,True,FULL_TEMPORAL_RCA,0.03361612023748553,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,0.0,,False,0.0,,False,0.0,True,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662212,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2991.92116,1.49372,friday,2026-01-09,EXISTING,2026-01-02,2026-01-02,2003.0,1.49372,2991.92116,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,29,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.25000000000000006,True,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,0.0,,False,0.0,,False,0.0,True,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662213,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,sap,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2991.92116,1.49372,friday,2026-01-16,EXISTING,2026-01-09,2026-01-09,2003.0,1.49372,2991.92116,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,30,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.25000000000000006,True,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,0.0,,False,0.0,,False,0.0,True,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662214,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,sap,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2991.92116,1.49372,bd13,2026-01-23,EXISTING,2025-12-17,2025-12-17,2003.0,1.44514,2894.61542,False,False,0.0,0.048579999999999846,0.0,97.30573999999969,0.0,97.30573999999969,0.0,0.03361612023748553,0.0,1.0,0.0,0.0,97.30573999999969,-1.0,1,12.0,31,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.3333333333333333,True,FULL_TEMPORAL_RCA,0.03361612023748553,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,0.0,,False,0.0,,False,0.0,True,False,2003.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662215,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,INS ABRAXANE V09 SG,MPKG0603,118391,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,sap,concost dp,Internal,T,ST,1463254,2121,202612,2003.0,2991.92116,1.49372,friday,2026-01-30,EXISTING,2026-01-16,2026-01-16,2003.0,1.49372,2991.92116,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,12.0,32,True,1.0,1.0,False,12.0,STABLE,ST,False,1.0,False,0.25000000000000006,True,FULL_TEMPORAL_RCA,0.0,0.0,0,2003.0,False,0.0,0.0,,12.0,False,False,1284.1,True,False,False,0.0,,False,0.0,,False,0.0,True,False,2003.0,True,,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662777,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,LBL ABRAXANE CTN V02 SG,MPKG0602,117072,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463273,2121,202612,10964.0,20283.4,1.85,friday,2025-07-18,NEW,,,,,,False,False,,,,,,,,,0.0,0.0,0.0,,,,1,1.0,0,False,0.0,0.0,False,1.0,ERRATIC,,False,1.0,False,,False,LIMITED_RCA,,,0,,False,,,,0.0,False,False,9003.249999999998,True,False,False,,,False,,,False,,False,False,,False,,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662778,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,LBL ABRAXANE CTN V02 SG,MPKG0602,117072,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463273,2121,202612,10964.0,20283.4,1.85,friday,2025-07-25,EXISTING,2025-07-18,2025-07-18,10964.0,1.85,20283.4,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2.0,1,False,0.08333333333333333,0.08333333333333333,False,2.0,ERRATIC,ST,False,1.0,False,,False,LIMITED_RCA,0.0,0.0,0,,False,0.0,,,0.0,False,False,9003.249999999998,True,False,False,,,False,,,False,,False,False,10964.0,True,,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662779,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,LBL ABRAXANE CTN V02 SG,MPKG0602,117072,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463273,2121,202612,10964.0,20283.4,1.85,friday,2025-08-01,EXISTING,2025-07-25,2025-07-25,10964.0,1.85,20283.4,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,3.0,2,False,0.16666666666666666,0.16666666666666666,False,3.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,0.0,0.0,0,,False,0.0,,0.0,1.0,False,False,9003.249999999998,True,False,False,,,False,,,False,,False,False,10964.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662780,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,LBL ABRAXANE CTN V02 SG,MPKG0602,117072,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463273,2121,202612,10968.0,20290.8,1.85,friday,2025-08-08,EXISTING,2025-08-01,2025-08-01,10964.0,1.85,20283.4,False,False,4.0,0.0,7.4,0.0,0.0,7.4,0.00036483035388544326,0.0,1.0,0.0,0.0,7.4,0.0,1.0,1,4.0,3,False,0.25,0.25,False,4.0,ERRATIC,ST,False,1.0,False,0.33333333333333337,True,LIMITED_RCA,0.00036483035388544326,1.0,1,,False,4.0,,0.0,2.0,False,False,9003.249999999998,True,False,False,,,False,,,False,,False,False,10964.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662781,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,LBL ABRAXANE CTN V02 SG,MPKG0602,117072,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463273,2121,202612,10968.0,20290.8,1.85,friday,2025-08-15,EXISTING,2025-08-08,2025-08-08,10968.0,1.85,20290.8,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.0,4,False,0.3333333333333333,0.3333333333333333,False,5.0,ERRATIC,ST,False,1.0,False,0.25000000000000006,True,LIMITED_RCA,0.0,0.0,0,,False,0.0,,0.22483025315886507,3.0,False,False,9003.249999999998,True,False,False,,,False,,,False,1.3333333333333333,False,False,10968.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662782,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,LBL ABRAXANE CTN V02 SG,MPKG0602,117072,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463273,2121,202612,10968.0,20290.8,1.85,friday,2025-08-22,EXISTING,2025-08-15,2025-08-15,10968.0,1.85,20290.8,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,6.0,5,False,0.4166666666666667,0.4166666666666667,False,6.0,ERRATIC,ST,False,1.0,False,0.25000000000000006,True,LIMITED_RCA,0.0,0.0,0,,False,0.0,,0.0,4.0,False,False,9003.249999999998,True,False,False,,,False,,,False,1.0,False,False,10968.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662783,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,LBL ABRAXANE CTN V02 SG,MPKG0602,117072,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463273,2121,202612,10968.0,20290.8,1.85,bd13,2025-08-26,EXISTING,,,,,,False,False,,,,,,,,,0.0,0.0,0.0,,,,1,7.0,6,True,0.5,0.5,False,7.0,ERRATIC,ST,False,1.0,False,0.33333333333333337,True,LIMITED_RCA,,,0,10966.0,False,,,0.0,5.0,False,False,9003.249999999998,True,False,False,,,False,,,False,0.8,False,False,10968.0,True,3.0,True,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662784,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,LBL ABRAXANE CTN V02 SG,MPKG0602,117072,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463273,2121,202612,10968.0,20290.8,1.85,friday,2025-08-29,EXISTING,2025-08-22,2025-08-22,10968.0,1.85,20290.8,False,False,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.0,7,True,0.5833333333333334,0.5833333333333334,False,8.0,ERRATIC,ST,False,1.0,False,0.0,False,LIMITED_RCA,0.0,0.0,0,10968.0,False,0.0,,,5.0,False,False,9003.249999999998,True,False,False,,,False,,,False,0.8,False,False,10968.0,True,2.0,False,False,False,True,True,False,True,,False,NO_PRICE_EVENT,False
1662785,ABRAXANE,PACK,COMMERCIAL,PACKAGE COMPONENT,PACKAGE COMPONENT,nan,03302043,BIOLOGICS,10013,ABRAXANE,LBL ABRAXANE CTN V02 SG,MPKG0602,117072,ST,KG,,PD,External Procurement,0.0,500.0,0.0,0.0,0,0,X,,rr,concost dp,Internal,T,ST,1463273,2121,202612,20509.0,37941.65,1.85,friday,2025-09-05,EXISTING,2025-08-29,2025-08-29,10968.0,1.85,20290.8,False,False,9541.0,0.0,17650.850000000002,0.0,0.0,17650.850000000002,0.8698942377826404,0.0,1.0,0.0,0.0,17650.850000000002,0.0,1.0,1,9.0,8,True,0.6666666666666666,0.6666666666666666,False,9.0,ERRATIC,ST,False,1.0,False,0.33333333333333337,True,LIMITED_RCA,0.8698942377826405,1.0,1,10968.0,False,9541.0,0.0,0.0,6.0,False,False,9003.249999999998,True,True,True,0.6666666666666666,,False,0.0,,False,0.8,True,False,10968.0,False,2.0,False,False,True,False,True,True,False,STATISTICAL_NOISE,False,NO_PRICE_EVENT,False
